id,type,amount,touristId,zone,timestamp
722506226651400,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:13.877152200
722506226825200,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:13.877152200
722506226997700,SOUVENIR,20.0,30,CentralHub,2026-05-21T22:30:13.877152200
722506227177900,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:13.878152100
722506227355000,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:13.878152100
722506227530700,SOUVENIR,20.0,32,CentralHub,2026-05-21T22:30:13.878152100
722506227712400,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:13.878152100
722506227886900,SOUVENIR,20.0,33,CentralHub,2026-05-21T22:30:13.878152100
722506228059300,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:13.878152100
722506228249500,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:13.879152200
722506228435100,SOUVENIR,20.0,35,CentralHub,2026-05-21T22:30:13.879152200
722506228633200,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:13.879152200
722506228819600,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:13.879152200
722506229008000,SOUVENIR,20.0,37,CentralHub,2026-05-21T22:30:13.879152200
722506231094800,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:13.881148900
722506231315700,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:13.882152400
722506231495200,SOUVENIR,20.0,39,CentralHub,2026-05-21T22:30:13.882152400
722506231679200,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:13.882152400
722506231856500,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:13.882152400
722506232030200,SOUVENIR,20.0,41,CentralHub,2026-05-21T22:30:13.882152400
722506232371300,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:13.883154700
722506232919000,SOUVENIR,20.0,42,CentralHub,2026-05-21T22:30:13.883154700
722506233101600,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:13.883154700
722506233309500,SOUVENIR,20.0,43,CentralHub,2026-05-21T22:30:13.883154700
722506233511000,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:13.884386
722506233700000,SOUVENIR,20.0,44,CentralHub,2026-05-21T22:30:13.884386
722506233882000,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:13.884386
722506234122000,SOUVENIR,20.0,45,CentralHub,2026-05-21T22:30:13.884386
722506234332600,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:13.884386
722506234519400,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:13.885377800
722506234695700,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:13.885377800
722506234873200,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:13.885377800
722506235162800,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:13.885377800
722506235402800,SOUVENIR,20.0,1,CentralHub,2026-05-21T22:30:13.886377900
722506235574100,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:13.886377900
722506235747700,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:13.886377900
722506235930300,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:13.886377900
722506236104000,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:13.886377900
722506236274000,SPA_SERVICE,15.0,5,Bathroom,2026-05-21T22:30:13.886377900
722506236443200,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:13.887379100
722506236614000,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:13.887379100
722506236802700,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:13.887379100
722506236974900,SOUVENIR,20.0,8,CentralHub,2026-05-21T22:30:13.887379100
722506237172600,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:13.887379100
722506237344500,SOUVENIR,20.0,9,CentralHub,2026-05-21T22:30:13.887379100
722506237513900,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:13.888382100
722506237702700,SOUVENIR,20.0,10,CentralHub,2026-05-21T22:30:13.888382100
722506237881200,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:13.888382100
722506238052900,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:13.888382100
722506238221500,SOUVENIR,20.0,12,CentralHub,2026-05-21T22:30:13.888382100
722506238389400,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:13.889379100
722506238558800,SOUVENIR,20.0,13,CentralHub,2026-05-21T22:30:13.889379100
722506238727400,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:13.889379100
722506238899200,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:13.889379100
722506239069500,SOUVENIR,20.0,15,CentralHub,2026-05-21T22:30:13.889379100
722506239237400,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:13.889379100
722506239407300,SOUVENIR,20.0,16,CentralHub,2026-05-21T22:30:13.890379400
722506239575700,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:13.890379400
722506239744700,SOUVENIR,20.0,17,CentralHub,2026-05-21T22:30:13.890379400
722506239922700,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:13.890379400
722506240099700,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:13.890379400
722506240277100,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:13.890379400
722506240454600,SOUVENIR,20.0,20,CentralHub,2026-05-21T22:30:13.891379900
722506240688100,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:13.891379900
722506240928400,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:13.891379900
722506241112400,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:13.891379900
722506241315600,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:13.891379900
722506241494600,SOUVENIR,20.0,24,CentralHub,2026-05-21T22:30:13.892428100
722506241670300,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:13.892428100
722506241867300,SOUVENIR,20.0,25,CentralHub,2026-05-21T22:30:13.892428100
722506242056400,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:13.892428100
722506242233900,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:13.892428100
722506242409900,SOUVENIR,20.0,27,CentralHub,2026-05-21T22:30:13.892428100
722506242603800,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:13.893428600
722506242790900,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:13.893428600
722506242968100,SOUVENIR,20.0,29,CentralHub,2026-05-21T22:30:13.893428600
722506243139600,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:13.893428600
722506243315200,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:13.893428600
722506243492500,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:13.893428600
722506243671300,SOUVENIR,20.0,32,CentralHub,2026-05-21T22:30:13.894615300
722506243855000,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:13.894615300
722506244064200,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:13.894615300
722506244301900,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:13.894615300
722506244482000,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:13.894615300
722506244709800,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:13.895614400
722506244936200,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:13.895614400
722506245142700,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:13.895614400
722506245325100,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:13.895614400
722506245508200,SOUVENIR,20.0,40,CentralHub,2026-05-21T22:30:13.895614400
722506245714700,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:13.896614800
722506245949600,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:13.896614800
722506246132700,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:13.896614800
722506246332900,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:13.896614800
722506246510600,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:13.896614800
722506246684800,SOUVENIR,20.0,45,CentralHub,2026-05-21T22:30:13.897615
722506246860400,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:13.897615
722506247058100,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:13.897615
722506247268300,SOUVENIR,20.0,48,CentralHub,2026-05-21T22:30:13.897615
722506247444400,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:13.897615
722506247625400,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:13.898614100
722506248089100,SOUVENIR,20.0,0,CentralHub,2026-05-21T22:30:13.898614100
722506248325300,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:13.898614100
722506248551200,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:13.898614100
722506248744700,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:13.899615200
722506248923900,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:13.899615200
722506249102400,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:13.899615200
722506249277900,SOUVENIR,20.0,5,CentralHub,2026-05-21T22:30:13.899615200
722506249451700,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:13.899615200
722506249629000,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:13.900614400
722506249803600,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:13.900614400
722506250018600,SOUVENIR,20.0,8,CentralHub,2026-05-21T22:30:13.900614400
722506250192700,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:13.900614400
722506250397800,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:13.900614400
722506250606600,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506250791700,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506250982900,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506251176000,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506251385300,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506251561300,SOUVENIR,20.0,15,CentralHub,2026-05-21T22:30:13.901613
722506251737200,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506251921800,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:13.901613
722506252098000,SOUVENIR,20.0,17,CentralHub,2026-05-21T22:30:13.901613
722506252273100,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:13.903121
722506252502500,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:13.903121
722506252695400,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:13.903121
722506252871500,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:13.903121
722506253046600,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:13.903121
722506253221700,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:13.904129500
722506253397400,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:13.904129500
722506253571700,SOUVENIR,20.0,24,CentralHub,2026-05-21T22:30:13.904129500
722506253788500,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:13.904129500
722506254020900,SOUVENIR,20.0,25,CentralHub,2026-05-21T22:30:13.904129500
722506254204700,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:13.905128100
722506254386100,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:13.905128100
722506254567100,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:13.905128100
722506254763600,SOUVENIR,20.0,28,CentralHub,2026-05-21T22:30:13.905128100
722506254962700,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:13.905128100
722506255140500,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:13.906127800
722506255319300,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:13.906127800
722506255506000,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:13.906127800
722506255684600,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:13.906127800
722506255862200,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:13.906127800
722506256037700,SOUVENIR,20.0,34,CentralHub,2026-05-21T22:30:13.906127800
722506256212100,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:13.907129200
722506256388100,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:13.907129200
722506256565400,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:13.907129200
722506256773000,SOUVENIR,20.0,37,CentralHub,2026-05-21T22:30:13.907129200
722506256946500,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:13.907129200
722506257123300,SOUVENIR,20.0,38,CentralHub,2026-05-21T22:30:13.908129400
722506257300700,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:13.908129400
722506257514700,SOUVENIR,20.0,39,CentralHub,2026-05-21T22:30:13.908129400
722506257694300,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:13.908129400
722506257872800,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:13.908129400
722506258050400,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:13.908129400
722506258232000,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:13.909128500
722506258409500,SOUVENIR,20.0,43,CentralHub,2026-05-21T22:30:13.909128500
722506258587900,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:13.909128500
722506258775300,SOUVENIR,20.0,44,CentralHub,2026-05-21T22:30:13.909128500
722506259006700,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:13.909128500
722506259200700,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:13.910129500
722506259395100,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:13.910129500
722506259628700,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:13.910129500
722506259881600,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:13.910129500
722506260208800,SOUVENIR,20.0,0,CentralHub,2026-05-21T22:30:13.911131300
722506260404300,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:13.911131300
722506260587500,SOUVENIR,20.0,1,CentralHub,2026-05-21T22:30:13.911131300
722506260766500,SPA_SERVICE,15.0,1,Bathroom,2026-05-21T22:30:13.911131300
722506260951700,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:13.911131300
722506261155200,SPA_SERVICE,15.0,2,Bathroom,2026-05-21T22:30:13.912131500
722506261354000,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:13.912131500
722506261534400,SOUVENIR,20.0,3,CentralHub,2026-05-21T22:30:13.912131500
722506261721700,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:13.912131500
722506261905100,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:13.912131500
722506262078400,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:13.912131500
722506262267400,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:13.913132100
722506262439200,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:13.913132100
722506262609100,SOUVENIR,20.0,8,CentralHub,2026-05-21T22:30:13.913132100
722506262787600,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:13.913642900
722506262957300,SOUVENIR,20.0,9,CentralHub,2026-05-21T22:30:13.913642900
722506263126700,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:13.913642900
722506263397000,SOUVENIR,20.0,10,CentralHub,2026-05-21T22:30:13.914151800
722506263639800,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:13.914151800
722506263814800,SOUVENIR,20.0,11,CentralHub,2026-05-21T22:30:13.914151800
722506263982000,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:13.914151800
722506264151000,SOUVENIR,20.0,12,CentralHub,2026-05-21T22:30:13.914151800
722506264319000,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:13.914151800
722506264489000,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:13.914151800
722506264658300,SOUVENIR,20.0,14,CentralHub,2026-05-21T22:30:13.914151800
722506264845400,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:13.915709400
722506265015000,SOUVENIR,20.0,15,CentralHub,2026-05-21T22:30:13.915709400
722506265182000,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:13.915709400
722506265360600,SOUVENIR,20.0,16,CentralHub,2026-05-21T22:30:13.915709400
722506265530500,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:13.915709400
722506265708600,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:13.915709400
722506265895000,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:13.915709400
722506266070900,SOUVENIR,20.0,19,CentralHub,2026-05-21T22:30:13.915709400
722506266256300,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:13.917228600
722506266436100,SOUVENIR,20.0,20,CentralHub,2026-05-21T22:30:13.917228600
722506266645100,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:13.917228600
722506266820500,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:13.917228600
722506266996200,SOUVENIR,20.0,22,CentralHub,2026-05-21T22:30:13.917228600
722506267171000,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:13.917228600
722506267355300,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:13.917228600
722506267533500,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:13.917228600
722506267732400,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506267918400,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506268130800,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506268307500,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506268482800,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506268659200,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506268833500,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506269007100,SOUVENIR,20.0,32,CentralHub,2026-05-21T22:30:13.918746100
722506269216200,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:13.918746100
722506269414400,SOUVENIR,20.0,33,CentralHub,2026-05-21T22:30:13.920263700
722506269633300,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:13.920263700
722506269849100,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:13.920263700
722506270023100,SOUVENIR,20.0,35,CentralHub,2026-05-21T22:30:13.920263700
722506270195300,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:13.920263700
722506270370000,SOUVENIR,20.0,36,CentralHub,2026-05-21T22:30:13.920263700
722506270544700,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:13.920263700
722506270764400,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:13.921781700
722506270976500,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:13.921781700
722506271154800,SOUVENIR,20.0,39,CentralHub,2026-05-21T22:30:13.921781700
722506271335300,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:13.921781700
722506271520300,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:13.921781700
722506271729400,SOUVENIR,20.0,41,CentralHub,2026-05-21T22:30:13.921781700
722506271932200,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:13.921781700
722506272178200,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:13.921781700
722506272396700,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:13.923305800
722506272614300,SOUVENIR,20.0,44,CentralHub,2026-05-21T22:30:13.923305800
722506272820000,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:13.923305800
722506273007400,SOUVENIR,20.0,45,CentralHub,2026-05-21T22:30:13.923305800
722506273206100,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:13.923305800
722506273447800,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:13.923305800
722506273643600,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:13.923305800
722506273834900,SOUVENIR,20.0,49,CentralHub,2026-05-21T22:30:13.924844600
722506274176000,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:13.924844600
722506274538000,SOUVENIR,20.0,0,CentralHub,2026-05-21T22:30:13.924844600
722506274734600,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:13.924844600
722506274916600,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:13.924844600
722506275094600,SOUVENIR,20.0,2,CentralHub,2026-05-21T22:30:13.924844600
722506275280400,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:13.924844600
722506275476400,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:13.926381600
722506275654200,SOUVENIR,20.0,4,CentralHub,2026-05-21T22:30:13.926381600
722506275838300,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:13.926381600
722506276013800,SOUVENIR,20.0,5,CentralHub,2026-05-21T22:30:13.926381600
722506276189200,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:13.926381600
722506276365700,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:13.926381600
722506276546900,SOUVENIR,20.0,7,CentralHub,2026-05-21T22:30:13.926381600
722506276720900,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:13.926381600
722506276937200,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:13.927902500
722506277117900,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:13.927902500
722506277299300,SOUVENIR,20.0,10,CentralHub,2026-05-21T22:30:13.927902500
722506277473600,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:13.927902500
722506277646700,SOUVENIR,20.0,11,CentralHub,2026-05-21T22:30:13.927902500
722506277818400,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:13.927902500
722506278006700,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:13.927902500
722506278182500,SOUVENIR,20.0,13,CentralHub,2026-05-21T22:30:13.927902500
722506278355200,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:13.927902500
722506278581100,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:13.929420600
722506278761100,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:13.929420600
722506278969200,SOUVENIR,20.0,16,CentralHub,2026-05-21T22:30:13.929420600
722506279145100,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:13.929420600
722506279328800,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:13.929420600
722506279507400,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:13.929420600
722506279737500,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:13.929420600
722506279954500,SOUVENIR,20.0,20,CentralHub,2026-05-21T22:30:13.930965400
722506280138100,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:13.930965400
722506280321500,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:13.930965400
722506280504100,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:13.930965400
722506280687200,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:13.930965400
722506280878200,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:13.930965400
722506281056100,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:13.930965400
722506281255000,SOUVENIR,20.0,26,CentralHub,2026-05-21T22:30:13.930965400
722506281441400,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:13.930965400
